Title,ReviewText,Rating,SubmissionTime,UserNickname,ProductId,itemName
Great Smart Features,[This review was collected as part of a promotion.] I bought this LG Microwave and it works phenomenal. Food is heated very quickly and all the way evenly through. Smart device feature is also a huge plus.,5,2024-12-27T19:45:33.000+00:00,Shay2024,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,The drill is powerful and battery life is very long,5,2024-12-26T01:27:22.000+00:00,DAVID,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Was installed easily. Works great. Much better than the Samsung microwae i had.Price was very good to.,5,2024-12-25T17:23:53.000+00:00,LEE,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
LOUD,"Cooks OK, some hot spots, but it is SO LOUD and I just can't take it anymore.  Dumping it and buying something else.",3,2024-12-25T17:01:44.000+00:00,dimps9999,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great Features,"[This review was collected as part of a promotion.] I purchased this microwave and I absolutely love it, the slick design, where the buttons are placed  on the handle , I love sensor option",5,2024-12-23T21:52:00.000+00:00,Erica L,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Pleased,[This review was collected as part of a promotion.] Very pleased with the performance.  The unit was easy to use.  Especially pleased how the popcorn was cooked.,5,2024-12-22T23:56:47.000+00:00,RWB3rd,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great Price and quality,This is a great microwave for my son. He does not use it for much except for heating food. It was a little difficult to align the holes for anchoring it to the cabinet. But we did figure it out and all is good.,4,2024-12-21T22:42:25.000+00:00,MrGCNY1948,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
DO NOT BUY !!!,"This microwave failed after 3 months - no heat.
Repaired with new magnetron.  Failed less than 24 hours later.
Multiple re-schedules for repairs have been no shows.  Have tried escalating many times.  LG simply DOES NOT CARE ABOUT THEIR CUSTOMER after you buy their product.  I have tried escalations and complaints, and I have to wait for more random parts to be ordered and replaced.  They do not know what is wrong with their defective units.  You will be out your time and money.  AVOID!!!!",1,2024-12-20T19:27:31.000+00:00,DoNotBuyLG,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Bargain,"In the short time we've had it, I feel it works great, heats fast and for the price, a great deal.  This goes well with my other LG appliances in the kitchen.",5,2024-12-19T21:01:01.000+00:00,Anonymous,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-12-18T16:13:24.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-12-18T14:11:54.000+00:00,HomeDepotCustomer,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-12-17T20:11:28.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Love it,"Love it. So easy to use. 
Just what I wanted and looks great.",5,2024-12-13T17:39:33.000+00:00,JM18,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-12-13T17:26:44.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-12-12T16:44:34.000+00:00,BG,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"The LG Microwave works great, but it arrived a little bent on the controls side. Had a tough time aligning the door with the front panel and it still looks a lttle crooked. Since this is a non-returnable item, I just installed and will have to live with bent side on the controls side.",2,2024-12-12T02:36:18.000+00:00,STEVE,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
It works,"Nice microwave.
It heats our coffee up and cooks our dinner as it should.  Don’t know why we need to be notified by bluetooth every time my wife or I heat our coffee",5,2024-12-11T21:22:05.000+00:00,Jdnsr1,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Meets my expectations,[This review was collected as part of a promotion.] Bought to replace my 17 year old over the range microwave oven.,5,2024-12-11T20:37:10.000+00:00,Nick1947,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"H-D customer service is the best…The delivery team was excellent…On time, quick install, kept space clean and were so respectful.",5,2024-12-11T16:02:21.000+00:00,JIM IN FLORIDA,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"Honestly I have no idea how it works or looks, because 3 weeks later it’s still in the box. No one would install from Home Depot even their 3rd party wouldn’t",2,2024-12-11T15:51:33.000+00:00,HomeDepotCustomer,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Thankfully under warranty. Microwave works great if I don't use it longer than 6 minutes on 100%. Something causes it to shut down. It powers back up after about 30 minutes. Service technician has ordered 3 parts to hopefully correct the problem.,2,2024-12-11T15:24:09.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-12-11T15:13:30.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"This microwave is fantastic! Buttons are very intuitive and it cooks everything fast and prefectly, including popcorn! This is actualy the second one I bought, as I purchased one getting ahome ready for the market, and then once it sold and I bought another, it needed a new microwave so I bought the same one. The wifi app is pretty cool too.",5,2024-12-10T22:21:15.000+00:00,DannyT,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"[This review was collected as part of a promotion.] Updated to the LG and it works great 
Very powerful!",5,2024-12-07T12:32:49.000+00:00,104beech,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,[This review was collected as part of a promotion.] Bought new LG microwave and it had not worked since we purchased it. Tried to get it repaired two times with no luck,1,2024-12-05T20:15:55.000+00:00,Wayno R,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"Was very disappointed that my previous LG microwave oven only lasted 4 years before it become so expensive to repair that a new one was the smarter choice. Luckily, the new microwave had the same mountings, so installation was fairly easy. New microwave is lighter, cheaper construction & has ""smart"" features & and an ""app"" that I will never use. More complexity leads to more expensive repair costs.",4,2024-12-05T13:28:53.000+00:00,JOHN,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,You get what you pay for. Poor design.,2,2024-12-04T18:06:19.000+00:00,CAROL ANN,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,The microwave fit perfectly in the opening above the stove and it looks awesome there and I love that it is finger print resistant.,5,2024-12-04T17:42:32.000+00:00,Gerald,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-12-04T17:24:17.000+00:00,SUMINTRA,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,This microwave is powerful and super quiet.,5,2024-12-04T14:40:02.000+00:00,BARBARA,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
"Superior cooking, lighting and exhaust fan",Great curb appeal and performance while using frequently,5,2024-12-04T00:23:50.000+00:00,Joey 99,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great microwave,[This review was collected as part of a promotion.] I bought this microwave to put over the range in my kitchen and I couldn’t be happier with it. It works well and looks very sleek.,5,2024-12-04T00:10:08.000+00:00,JABFB,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
"Sleek appearance, quiet",[This review was collected as part of a promotion.] Bought this as we were due for an upgrade.  Easy to install.  Efficient in what it’s supposed to do.,5,2024-12-03T21:26:15.000+00:00,ckpotter,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great microwave,[This review was collected as part of a promotion.] This microwave works great.  Food is hot and heat is well distributed.  I like that the magnetron has a 20 year warranty.  Our last one quit after 2 years with only a 1 year warranty.,5,2024-12-02T18:16:15.000+00:00,JCF10,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-11-27T14:22:49.000+00:00,GEORGE,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
New Microwave,[This review was collected as part of a promotion.] We love our new microwave!! Looks and works great!,5,2024-11-25T17:37:42.000+00:00,MPopa,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great function with number/minute features,I bought this last month after the hurricane/power surge fried my previous one. Love the chimes at the end of cycle,5,2024-11-24T19:00:04.000+00:00,CKSM,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
"Good features, poor tech service.","Initially I loved this microwave, but after 2 weeks, the interior light stopped working. I contacted support, and a few weeks later a tech came out and said he needed to order a part. He never came back. The interior light is an LED on a card, so nothing I can fix myself.",2,2024-11-21T18:09:40.000+00:00,rpais,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
